Episode,Agent,TotalReward,Status,Epsilon
14,44,-127.10,TimedOut,0.9322
14,45,-87.70,TimedOut,0.9322
14,46,-159.30,TimedOut,0.9322
14,47,-108.80,TimedOut,0.9322
14,48,-119.80,TimedOut,0.9322
14,49,-100.20,TimedOut,0.9322
15,0,-247.20,TimedOut,0.9276
15,1,-89.10,TimedOut,0.9276
15,2,-138.50,TimedOut,0.9276
15,3,-71.00,TimedOut,0.9276
15,4,-69.90,TimedOut,0.9276
15,5,-109.60,TimedOut,0.9276
15,6,-119.80,TimedOut,0.9276
15,7,-266.70,TimedOut,0.9276
15,8,-334.60,TimedOut,0.9276
15,9,-128.70,TimedOut,0.9276
15,10,-138.10,TimedOut,0.9276
15,11,-157.70,TimedOut,0.9276
15,12,-336.00,TimedOut,0.9276
15,13,-147.40,TimedOut,0.9276
15,14,-89.70,TimedOut,0.9276
15,15,-70.10,TimedOut,0.9276
15,16,-69.80,TimedOut,0.9276
15,17,-70.20,TimedOut,0.9276
15,18,195.20,ReachedGoal,0.9276
15,19,-79.60,TimedOut,0.9276
15,20,-277.10,TimedOut,0.9276
15,21,-60.80,TimedOut,0.9276
15,22,-188.30,TimedOut,0.9276
15,23,-108.80,TimedOut,0.9276
15,24,-227.70,TimedOut,0.9276
15,25,-99.40,TimedOut,0.9276
15,26,-207.40,TimedOut,0.9276
15,27,-81.00,TimedOut,0.9276
15,28,-108.60,TimedOut,0.9276
15,29,-79.00,TimedOut,0.9276
15,30,-130.00,TimedOut,0.9276
15,31,-198.50,TimedOut,0.9276
15,32,-129.60,TimedOut,0.9276
15,33,-188.00,TimedOut,0.9276
15,34,-67.80,TimedOut,0.9276
15,35,-59.50,TimedOut,0.9276
15,36,-120.30,TimedOut,0.9276
15,37,-345.10,TimedOut,0.9276
15,38,-158.90,TimedOut,0.9276
15,39,-61.40,TimedOut,0.9276
15,40,-128.10,TimedOut,0.9276
15,41,-99.40,TimedOut,0.9276
15,42,-90.60,TimedOut,0.9276
15,43,-266.20,TimedOut,0.9276
15,44,-178.60,TimedOut,0.9276
15,45,-236.90,TimedOut,0.9276
15,46,-61.40,TimedOut,0.9276
15,47,-79.20,TimedOut,0.9276
15,48,-108.00,TimedOut,0.9276
15,49,-80.20,TimedOut,0.9276
16,0,-59.30,TimedOut,0.9229
16,1,-138.90,TimedOut,0.9229
16,2,-158.20,TimedOut,0.9229
16,3,-61.90,TimedOut,0.9229
16,4,-118.40,TimedOut,0.9229
16,5,-316.20,TimedOut,0.9229
16,6,-138.90,TimedOut,0.9229
16,7,-138.40,TimedOut,0.9229
16,8,-81.50,TimedOut,0.9229
16,9,-138.30,TimedOut,0.9229
16,10,-178.30,TimedOut,0.9229
16,11,-128.40,TimedOut,0.9229
16,12,-78.50,TimedOut,0.9229
16,13,-90.20,TimedOut,0.9229
16,14,-179.20,TimedOut,0.9229
16,15,-138.40,TimedOut,0.9229
16,16,-138.40,TimedOut,0.9229
16,17,-167.70,TimedOut,0.9229
16,18,-286.50,TimedOut,0.9229
16,19,-70.40,TimedOut,0.9229
16,20,-69.20,TimedOut,0.9229
16,21,-296.50,TimedOut,0.9229
16,22,-257.60,TimedOut,0.9229
16,23,-89.10,TimedOut,0.9229
16,24,-158.50,TimedOut,0.9229
16,25,-137.70,TimedOut,0.9229
16,26,-110.80,TimedOut,0.9229
16,27,-108.60,TimedOut,0.9229
16,28,-345.90,TimedOut,0.9229
16,29,-60.20,TimedOut,0.9229
16,30,-108.80,TimedOut,0.9229
16,31,280.30,ReachedGoal,0.9229
16,32,-88.80,TimedOut,0.9229
16,33,-90.00,TimedOut,0.9229
16,34,-60.50,TimedOut,0.9229
16,35,-79.70,TimedOut,0.9229
16,36,-138.30,TimedOut,0.9229
16,37,-69.60,TimedOut,0.9229
16,38,-69.70,TimedOut,0.9229
16,39,-69.70,TimedOut,0.9229
16,40,-129.20,TimedOut,0.9229
16,41,-59.00,TimedOut,0.9229
16,42,-139.40,TimedOut,0.9229
16,43,-79.20,TimedOut,0.9229
16,44,-100.20,TimedOut,0.9229
16,45,-187.90,TimedOut,0.9229
16,46,219.10,ReachedGoal,0.9229
16,47,-117.30,TimedOut,0.9229
16,48,-89.50,TimedOut,0.9229
16,49,-138.80,TimedOut,0.9229
17,0,-79.40,TimedOut,0.9183
17,1,-386.10,TimedOut,0.9183
17,2,-69.40,TimedOut,0.9183
17,3,-80.40,TimedOut,0.9183
17,4,-128.70,TimedOut,0.9183
17,5,-178.70,TimedOut,0.9183
17,6,-128.50,TimedOut,0.9183
17,7,-58.30,TimedOut,0.9183
17,8,-110.70,TimedOut,0.9183
17,9,-70.60,TimedOut,0.9183
17,10,-68.10,TimedOut,0.9183
17,11,-80.10,TimedOut,0.9183
17,12,-385.60,TimedOut,0.9183
17,13,-116.90,TimedOut,0.9183
17,14,-60.70,TimedOut,0.9183
17,15,-68.80,TimedOut,0.9183
17,16,-206.40,TimedOut,0.9183
17,17,-108.40,TimedOut,0.9183
17,18,-60.10,TimedOut,0.9183
17,19,-70.50,TimedOut,0.9183
17,20,-197.20,TimedOut,0.9183
17,21,-78.90,TimedOut,0.9183
17,22,-168.30,TimedOut,0.9183
17,23,-79.80,TimedOut,0.9183
17,24,-158.70,TimedOut,0.9183
17,25,-60.30,TimedOut,0.9183
17,26,-79.00,TimedOut,0.9183
17,27,-148.70,TimedOut,0.9183
17,28,-99.90,TimedOut,0.9183
17,29,-148.00,TimedOut,0.9183
17,30,-79.00,TimedOut,0.9183
17,31,-207.30,TimedOut,0.9183
17,32,-58.80,TimedOut,0.9183
17,33,-69.90,TimedOut,0.9183
17,34,-90.40,TimedOut,0.9183
17,35,-177.10,TimedOut,0.9183
17,36,-158.90,TimedOut,0.9183
17,37,-111.00,TimedOut,0.9183
17,38,-169.60,TimedOut,0.9183
17,39,-227.30,TimedOut,0.9183
17,40,-79.90,TimedOut,0.9183
17,41,-80.10,TimedOut,0.9183
17,42,-187.40,TimedOut,0.9183
17,43,-128.40,TimedOut,0.9183
17,44,-130.00,TimedOut,0.9183
17,45,-69.00,TimedOut,0.9183
17,46,-108.30,TimedOut,0.9183
17,47,-79.40,TimedOut,0.9183
17,48,-87.90,TimedOut,0.9183
17,49,-108.40,TimedOut,0.9183
18,0,-100.40,TimedOut,0.9137
18,1,-71.30,TimedOut,0.9137
18,2,-288.00,TimedOut,0.9137
18,3,-110.00,TimedOut,0.9137
18,4,-60.80,TimedOut,0.9137
18,5,-90.00,TimedOut,0.9137
18,6,-100.30,TimedOut,0.9137
18,7,-61.00,TimedOut,0.9137
18,8,-325.30,TimedOut,0.9137
18,9,-69.70,TimedOut,0.9137
18,10,-149.20,TimedOut,0.9137
18,11,-109.80,TimedOut,0.9137
18,12,-69.90,TimedOut,0.9137
18,13,-60.20,TimedOut,0.9137
18,14,-110.00,TimedOut,0.9137
18,15,-178.10,TimedOut,0.9137
18,16,-137.70,TimedOut,0.9137
18,17,-59.30,TimedOut,0.9137
18,18,-79.00,TimedOut,0.9137
18,19,-81.20,TimedOut,0.9137
18,20,-69.50,TimedOut,0.9137
18,21,-60.40,TimedOut,0.9137
18,22,-138.50,TimedOut,0.9137
18,23,-168.90,TimedOut,0.9137
18,24,-148.40,TimedOut,0.9137
18,25,-266.70,TimedOut,0.9137
18,26,-69.30,TimedOut,0.9137
18,27,-109.20,TimedOut,0.9137
18,28,-168.60,TimedOut,0.9137
18,29,-80.10,TimedOut,0.9137
18,30,-227.10,TimedOut,0.9137
18,31,-150.30,TimedOut,0.9137
18,32,-68.20,TimedOut,0.9137
18,33,-79.80,TimedOut,0.9137
18,34,-178.20,TimedOut,0.9137
18,35,-179.00,TimedOut,0.9137
18,36,-207.70,TimedOut,0.9137
18,37,-226.80,TimedOut,0.9137
18,38,-89.70,TimedOut,0.9137
18,39,-99.00,TimedOut,0.9137
18,40,-188.40,TimedOut,0.9137
18,41,-119.30,TimedOut,0.9137
18,42,-79.80,TimedOut,0.9137
18,43,-70.20,TimedOut,0.9137
18,44,-98.70,TimedOut,0.9137
18,45,-79.60,TimedOut,0.9137
18,46,-148.30,TimedOut,0.9137
18,47,-69.70,TimedOut,0.9137
18,48,-108.20,TimedOut,0.9137
18,49,-237.50,TimedOut,0.9137
19,0,-118.60,TimedOut,0.9092
19,1,-128.80,TimedOut,0.9092
19,2,-188.10,TimedOut,0.9092
19,3,-80.00,TimedOut,0.9092
19,4,-109.40,TimedOut,0.9092
19,5,-364.80,TimedOut,0.9092
19,6,-70.00,TimedOut,0.9092
19,7,-110.50,TimedOut,0.9092
19,8,-81.10,TimedOut,0.9092
19,9,-139.20,TimedOut,0.9092
19,10,-306.00,TimedOut,0.9092
19,11,-148.70,TimedOut,0.9092
19,12,-89.90,TimedOut,0.9092
19,13,-77.20,TimedOut,0.9092
19,14,-69.40,TimedOut,0.9092
19,15,-167.60,TimedOut,0.9092
19,16,-217.60,TimedOut,0.9092
19,17,-99.80,TimedOut,0.9092
19,18,-99.70,TimedOut,0.9092
19,19,-99.30,TimedOut,0.9092
19,20,-148.30,TimedOut,0.9092
19,21,-137.70,TimedOut,0.9092
19,22,-197.20,TimedOut,0.9092
19,23,-98.50,TimedOut,0.9092
19,24,-127.10,TimedOut,0.9092
19,25,-140.00,TimedOut,0.9092
19,26,-98.90,TimedOut,0.9092
19,27,-127.60,TimedOut,0.9092
19,28,-70.20,TimedOut,0.9092
19,29,-78.80,TimedOut,0.9092
19,30,-98.30,TimedOut,0.9092
19,31,-101.10,TimedOut,0.9092
19,32,-148.30,TimedOut,0.9092
19,33,-108.30,TimedOut,0.9092
19,34,-79.20,TimedOut,0.9092
19,35,287.60,ReachedGoal,0.9092
19,36,-87.50,TimedOut,0.9092
19,37,-59.60,TimedOut,0.9092
19,38,-98.60,TimedOut,0.9092
19,39,-68.90,TimedOut,0.9092
19,40,-70.00,TimedOut,0.9092
19,41,-176.80,TimedOut,0.9092
19,42,-71.50,TimedOut,0.9092
19,43,-190.80,TimedOut,0.9092
19,44,-78.70,TimedOut,0.9092
19,45,-81.20,TimedOut,0.9092
19,46,-198.10,TimedOut,0.9092
19,47,-80.50,TimedOut,0.9092
19,48,-404.70,TimedOut,0.9092
19,49,-198.10,TimedOut,0.9092
20,0,-79.70,TimedOut,0.9046
20,1,-77.80,TimedOut,0.9046
20,2,-139.30,TimedOut,0.9046
20,3,-238.30,TimedOut,0.9046
20,4,-140.10,TimedOut,0.9046
20,5,-69.20,TimedOut,0.9046
20,6,-453.50,TimedOut,0.9046
20,7,-108.00,TimedOut,0.9046
20,8,-59.60,TimedOut,0.9046
20,9,-70.30,TimedOut,0.9046
20,10,-128.40,TimedOut,0.9046
20,11,-197.70,TimedOut,0.9046
20,12,-158.90,TimedOut,0.9046
20,13,-88.20,TimedOut,0.9046
20,14,-108.80,TimedOut,0.9046
20,15,-88.80,TimedOut,0.9046
20,16,-90.90,TimedOut,0.9046
20,17,-100.80,TimedOut,0.9046
20,18,-80.60,TimedOut,0.9046
20,19,-59.30,TimedOut,0.9046
20,20,-256.50,TimedOut,0.9046
20,21,-80.60,TimedOut,0.9046
20,22,-79.80,TimedOut,0.9046
20,23,-159.10,TimedOut,0.9046
20,24,-119.30,TimedOut,0.9046
20,25,-79.00,TimedOut,0.9046
20,26,-129.50,TimedOut,0.9046
20,27,-60.50,TimedOut,0.9046
20,28,-78.90,TimedOut,0.9046
20,29,-89.40,TimedOut,0.9046
20,30,-88.70,TimedOut,0.9046
20,31,-60.20,TimedOut,0.9046
20,32,-227.10,TimedOut,0.9046
20,33,-177.70,TimedOut,0.9046
20,34,-109.60,TimedOut,0.9046
20,35,-59.40,TimedOut,0.9046
20,36,-60.00,TimedOut,0.9046
20,37,-69.60,TimedOut,0.9046
20,38,-108.30,TimedOut,0.9046
20,39,-88.60,TimedOut,0.9046
20,40,-109.00,TimedOut,0.9046
20,41,-59.40,TimedOut,0.9046
20,42,-315.40,TimedOut,0.9046
20,43,-128.90,TimedOut,0.9046
20,44,-71.30,TimedOut,0.9046
20,45,-148.60,TimedOut,0.9046
20,46,-325.90,TimedOut,0.9046
20,47,-207.80,TimedOut,0.9046
20,48,-89.30,TimedOut,0.9046
20,49,-60.30,TimedOut,0.9046
21,0,-108.80,TimedOut,0.9001
21,1,-91.00,TimedOut,0.9001
21,2,-99.20,TimedOut,0.9001
21,3,-79.20,TimedOut,0.9001
21,4,-139.50,TimedOut,0.9001
21,5,-228.40,TimedOut,0.9001
21,6,-315.10,TimedOut,0.9001
21,7,-68.10,TimedOut,0.9001
21,8,-109.90,TimedOut,0.9001
21,9,-256.50,TimedOut,0.9001
21,10,-120.00,TimedOut,0.9001
21,11,-120.00,TimedOut,0.9001
21,12,-79.80,TimedOut,0.9001
21,13,-60.20,TimedOut,0.9001
21,14,-109.10,TimedOut,0.9001
21,15,-146.80,TimedOut,0.9001
21,16,-69.10,TimedOut,0.9001
21,17,-167.40,TimedOut,0.9001
21,18,-247.00,TimedOut,0.9001
21,19,-343.90,TimedOut,0.9001
21,20,-70.70,TimedOut,0.9001
21,21,-198.40,TimedOut,0.9001
21,22,-61.10,TimedOut,0.9001
21,23,-79.80,TimedOut,0.9001
21,24,-128.30,TimedOut,0.9001
21,25,-60.40,TimedOut,0.9001
21,26,-70.00,TimedOut,0.9001
21,27,-78.80,TimedOut,0.9001
21,28,-60.50,TimedOut,0.9001
21,29,-69.70,TimedOut,0.9001
21,30,-118.70,TimedOut,0.9001
21,31,-336.40,TimedOut,0.9001
21,32,-71.80,TimedOut,0.9001
21,33,-79.10,TimedOut,0.9001
21,34,-119.50,TimedOut,0.9001
21,35,-296.60,TimedOut,0.9001
21,36,-149.00,TimedOut,0.9001
21,37,-169.30,TimedOut,0.9001
21,38,-98.50,TimedOut,0.9001
21,39,-89.70,TimedOut,0.9001
21,40,-60.30,TimedOut,0.9001
21,41,-109.10,TimedOut,0.9001
21,42,-90.40,TimedOut,0.9001
21,43,-78.00,TimedOut,0.9001
21,44,-168.40,TimedOut,0.9001
21,45,-77.70,TimedOut,0.9001
21,46,-158.40,TimedOut,0.9001
21,47,-129.40,TimedOut,0.9001
21,48,-157.60,TimedOut,0.9001
21,49,-80.10,TimedOut,0.9001
22,0,-148.80,TimedOut,0.8956
22,1,-91.10,TimedOut,0.8956
22,2,-148.40,TimedOut,0.8956
22,3,-276.30,TimedOut,0.8956
22,4,-107.50,TimedOut,0.8956
22,5,-69.30,TimedOut,0.8956
22,6,-98.70,TimedOut,0.8956
22,7,-198.10,TimedOut,0.8956
22,8,-148.60,TimedOut,0.8956
22,9,-139.20,TimedOut,0.8956
22,10,-148.60,TimedOut,0.8956
22,11,-119.10,TimedOut,0.8956
22,12,-149.80,TimedOut,0.8956
22,13,-98.80,TimedOut,0.8956
22,14,-90.00,TimedOut,0.8956
22,15,-473.40,TimedOut,0.8956
22,16,-176.80,TimedOut,0.8956
22,17,-88.50,TimedOut,0.8956
22,18,-148.50,TimedOut,0.8956
22,19,-108.60,TimedOut,0.8956
22,20,-198.60,TimedOut,0.8956
22,21,-188.30,TimedOut,0.8956
22,22,-238.70,TimedOut,0.8956
22,23,-119.70,TimedOut,0.8956
22,24,-70.20,TimedOut,0.8956
22,25,-99.80,TimedOut,0.8956
22,26,-68.90,TimedOut,0.8956
22,27,-297.70,TimedOut,0.8956
22,28,-229.20,TimedOut,0.8956
22,29,-188.60,TimedOut,0.8956
22,30,-304.80,TimedOut,0.8956
22,31,-110.40,TimedOut,0.8956
22,32,-266.80,TimedOut,0.8956
22,33,-69.60,TimedOut,0.8956
22,34,-217.10,TimedOut,0.8956
22,35,-139.00,TimedOut,0.8956
22,36,-90.30,TimedOut,0.8956
22,37,-58.90,TimedOut,0.8956
22,38,-89.90,TimedOut,0.8956
22,39,-197.40,TimedOut,0.8956
22,40,-110.70,TimedOut,0.8956
22,41,-69.60,TimedOut,0.8956
22,42,-99.70,TimedOut,0.8956
22,43,-60.80,TimedOut,0.8956
22,44,-69.60,TimedOut,0.8956
22,45,-197.90,TimedOut,0.8956
22,46,-78.90,TimedOut,0.8956
22,47,-228.20,TimedOut,0.8956
22,48,-179.00,TimedOut,0.8956
22,49,275.10,ReachedGoal,0.8956
23,0,-99.70,TimedOut,0.8911
23,1,-99.90,TimedOut,0.8911
23,2,-91.30,TimedOut,0.8911
23,3,-89.50,TimedOut,0.8911
23,4,-90.50,TimedOut,0.8911
23,5,-79.00,TimedOut,0.8911
23,6,-80.90,TimedOut,0.8911
23,7,-129.80,TimedOut,0.8911
23,8,-59.00,TimedOut,0.8911
23,9,-129.00,TimedOut,0.8911
23,10,-158.10,TimedOut,0.8911
23,11,-118.50,TimedOut,0.8911
23,12,-147.20,TimedOut,0.8911
23,13,-128.70,TimedOut,0.8911
23,14,-119.10,TimedOut,0.8911
23,15,-306.00,TimedOut,0.8911
23,16,-148.50,TimedOut,0.8911
23,17,-118.90,TimedOut,0.8911
23,18,-99.10,TimedOut,0.8911
23,19,-196.50,TimedOut,0.8911
23,20,-137.80,TimedOut,0.8911
23,21,-167.60,TimedOut,0.8911
23,22,-69.30,TimedOut,0.8911
23,23,-197.90,TimedOut,0.8911
23,24,-69.40,TimedOut,0.8911
23,25,-138.90,TimedOut,0.8911
23,26,-188.00,TimedOut,0.8911
23,27,-90.00,TimedOut,0.8911
23,28,-118.40,TimedOut,0.8911
23,29,-178.20,TimedOut,0.8911
23,30,-99.40,TimedOut,0.8911
23,31,-78.30,TimedOut,0.8911
23,32,-316.00,TimedOut,0.8911
23,33,-110.20,TimedOut,0.8911
23,34,-100.70,TimedOut,0.8911
23,35,-80.30,TimedOut,0.8911
23,36,-109.20,TimedOut,0.8911
23,37,-188.40,TimedOut,0.8911
23,38,264.20,ReachedGoal,0.8911
23,39,-99.70,TimedOut,0.8911
23,40,-247.50,TimedOut,0.8911
23,41,-374.90,TimedOut,0.8911
23,42,-60.20,TimedOut,0.8911
23,43,-110.40,TimedOut,0.8911
23,44,-99.20,TimedOut,0.8911
23,45,-150.00,TimedOut,0.8911
23,46,-247.40,TimedOut,0.8911
23,47,-207.30,TimedOut,0.8911
23,48,-169.70,TimedOut,0.8911
23,49,-110.10,TimedOut,0.8911
24,0,-60.60,TimedOut,0.8867
24,1,-119.40,TimedOut,0.8867
24,2,-98.50,TimedOut,0.8867
24,3,229.70,ReachedGoal,0.8867
24,4,-208.10,TimedOut,0.8867
24,5,-99.90,TimedOut,0.8867
24,6,-157.20,TimedOut,0.8867
24,7,-120.30,TimedOut,0.8867
24,8,-137.50,TimedOut,0.8867
24,9,-78.90,TimedOut,0.8867
24,10,-69.30,TimedOut,0.8867
24,11,-177.60,TimedOut,0.8867
24,12,-98.60,TimedOut,0.8867
24,13,-109.70,TimedOut,0.8867
24,14,-197.90,TimedOut,0.8867
24,15,-98.60,TimedOut,0.8867
24,16,-69.80,TimedOut,0.8867
24,17,-117.70,TimedOut,0.8867
24,18,263.10,ReachedGoal,0.8867
24,19,-110.40,TimedOut,0.8867
24,20,-68.20,TimedOut,0.8867
24,21,-168.10,TimedOut,0.8867
24,22,-88.90,TimedOut,0.8867
24,23,-87.30,TimedOut,0.8867
24,24,-59.80,TimedOut,0.8867
24,25,-208.90,TimedOut,0.8867
24,26,-98.10,TimedOut,0.8867
24,27,-80.00,TimedOut,0.8867
24,28,-187.00,TimedOut,0.8867
24,29,-89.40,TimedOut,0.8867
24,30,-178.60,TimedOut,0.8867
24,31,-59.70,TimedOut,0.8867
24,32,-208.70,TimedOut,0.8867
24,33,-79.70,TimedOut,0.8867
24,34,-128.40,TimedOut,0.8867
24,35,-238.30,TimedOut,0.8867
24,36,-168.20,TimedOut,0.8867
24,37,-58.40,TimedOut,0.8867
24,38,-89.30,TimedOut,0.8867
24,39,-91.00,TimedOut,0.8867
24,40,-148.70,TimedOut,0.8867
24,41,-119.20,TimedOut,0.8867
24,42,-176.50,TimedOut,0.8867
24,43,-148.10,TimedOut,0.8867
24,44,-129.60,TimedOut,0.8867
24,45,-198.50,TimedOut,0.8867
24,46,-79.50,TimedOut,0.8867
24,47,-107.40,TimedOut,0.8867
24,48,-61.50,TimedOut,0.8867
24,49,-79.50,TimedOut,0.8867
25,0,-69.10,TimedOut,0.8822
25,1,-257.00,TimedOut,0.8822
25,2,-188.10,TimedOut,0.8822
25,3,-99.00,TimedOut,0.8822
25,4,-89.60,TimedOut,0.8822
25,5,-168.90,TimedOut,0.8822
25,6,-414.10,TimedOut,0.8822
25,7,-120.10,TimedOut,0.8822
25,8,-119.00,TimedOut,0.8822
25,9,-178.50,TimedOut,0.8822
25,10,-79.30,TimedOut,0.8822
25,11,-158.30,TimedOut,0.8822
25,12,-157.60,TimedOut,0.8822
25,13,-79.20,TimedOut,0.8822
25,14,-90.90,TimedOut,0.8822
25,15,-119.10,TimedOut,0.8822
25,16,-139.10,TimedOut,0.8822
25,17,-69.90,TimedOut,0.8822
25,18,-78.60,TimedOut,0.8822
25,19,-59.10,TimedOut,0.8822
25,20,-80.30,TimedOut,0.8822
25,21,-88.80,TimedOut,0.8822
25,22,-268.10,TimedOut,0.8822
25,23,-196.60,TimedOut,0.8822
25,24,-119.30,TimedOut,0.8822
25,25,-119.40,TimedOut,0.8822
25,26,-117.40,TimedOut,0.8822
25,27,-157.80,TimedOut,0.8822
25,28,-345.10,TimedOut,0.8822
25,29,-128.60,TimedOut,0.8822
25,30,-79.70,TimedOut,0.8822
25,31,-208.50,TimedOut,0.8822
25,32,-149.80,TimedOut,0.8822
25,33,-119.80,TimedOut,0.8822
25,34,-247.90,TimedOut,0.8822
25,35,-99.40,TimedOut,0.8822
25,36,-129.20,TimedOut,0.8822
25,37,-89.70,TimedOut,0.8822
25,38,-227.70,TimedOut,0.8822
25,39,-79.10,TimedOut,0.8822
25,40,-119.40,TimedOut,0.8822
25,41,-177.30,TimedOut,0.8822
25,42,-79.20,TimedOut,0.8822
25,43,-168.10,TimedOut,0.8822
25,44,-117.60,TimedOut,0.8822
25,45,-159.40,TimedOut,0.8822
25,46,-109.30,TimedOut,0.8822
25,47,-130.60,TimedOut,0.8822
25,48,-345.80,TimedOut,0.8822
25,49,-80.20,TimedOut,0.8822
26,0,-169.50,TimedOut,0.8778
26,1,-99.10,TimedOut,0.8778
26,2,-59.60,TimedOut,0.8778
26,3,-99.20,TimedOut,0.8778
26,4,-178.80,TimedOut,0.8778
26,5,-88.00,TimedOut,0.8778
26,6,-286.10,TimedOut,0.8778
26,7,-69.60,TimedOut,0.8778
26,8,-119.10,TimedOut,0.8778
26,9,-118.90,TimedOut,0.8778
26,10,-187.00,TimedOut,0.8778
26,11,-69.40,TimedOut,0.8778
26,12,-100.60,TimedOut,0.8778
26,13,-69.90,TimedOut,0.8778
26,14,-100.20,TimedOut,0.8778
26,15,-88.70,TimedOut,0.8778
26,16,-90.30,TimedOut,0.8778
26,17,-69.80,TimedOut,0.8778
26,18,-89.90,TimedOut,0.8778
26,19,-59.00,TimedOut,0.8778
26,20,-98.40,TimedOut,0.8778
26,21,-257.00,TimedOut,0.8778
26,22,-108.10,TimedOut,0.8778
26,23,-218.40,TimedOut,0.8778
26,24,-98.40,TimedOut,0.8778
26,25,-111.70,TimedOut,0.8778
26,26,-100.50,TimedOut,0.8778
26,27,-199.00,TimedOut,0.8778
26,28,-98.30,TimedOut,0.8778
26,29,-79.50,TimedOut,0.8778
26,30,-80.00,TimedOut,0.8778
26,31,-158.10,TimedOut,0.8778
26,32,-130.00,TimedOut,0.8778
26,33,-236.50,TimedOut,0.8778
26,34,-99.10,TimedOut,0.8778
26,35,-109.20,TimedOut,0.8778
26,36,-148.00,TimedOut,0.8778
26,37,-90.00,TimedOut,0.8778
26,38,-58.20,TimedOut,0.8778
26,39,-97.70,TimedOut,0.8778
26,40,-177.70,TimedOut,0.8778
26,41,-157.10,TimedOut,0.8778
26,42,-108.70,TimedOut,0.8778
26,43,-79.70,TimedOut,0.8778
26,44,-108.60,TimedOut,0.8778
26,45,-79.70,TimedOut,0.8778
26,46,-118.90,TimedOut,0.8778
26,47,-79.10,TimedOut,0.8778
26,48,-68.90,TimedOut,0.8778
26,49,-109.50,TimedOut,0.8778
27,0,-90.90,TimedOut,0.8734
27,1,-187.30,TimedOut,0.8734
27,2,-443.80,TimedOut,0.8734
27,3,-108.70,TimedOut,0.8734
27,4,-70.70,TimedOut,0.8734
27,5,-59.90,TimedOut,0.8734
27,6,-79.40,TimedOut,0.8734
27,7,-138.40,TimedOut,0.8734
27,8,-148.50,TimedOut,0.8734
27,9,-118.70,TimedOut,0.8734
27,10,-79.00,TimedOut,0.8734
27,11,-88.70,TimedOut,0.8734
27,12,-59.70,TimedOut,0.8734
27,13,-60.10,TimedOut,0.8734
27,14,-99.20,TimedOut,0.8734
27,15,-90.10,TimedOut,0.8734
27,16,-178.00,TimedOut,0.8734
27,17,-99.40,TimedOut,0.8734
27,18,-108.50,TimedOut,0.8734
27,19,-78.90,TimedOut,0.8734
27,20,-60.10,TimedOut,0.8734
27,21,-147.90,TimedOut,0.8734
27,22,-178.60,TimedOut,0.8734
27,23,-148.70,TimedOut,0.8734
27,24,-297.20,TimedOut,0.8734
27,25,-69.40,TimedOut,0.8734
27,26,-217.80,TimedOut,0.8734
27,27,-60.10,TimedOut,0.8734
27,28,-89.40,TimedOut,0.8734
27,29,-140.20,TimedOut,0.8734
27,30,-186.80,TimedOut,0.8734
27,31,-79.40,TimedOut,0.8734
27,32,-60.10,TimedOut,0.8734
27,33,-118.80,TimedOut,0.8734
27,34,-119.70,TimedOut,0.8734
27,35,-79.80,TimedOut,0.8734
27,36,-90.10,TimedOut,0.8734
27,37,-59.10,TimedOut,0.8734
27,38,-265.90,TimedOut,0.8734
27,39,-70.60,TimedOut,0.8734
27,40,-117.60,TimedOut,0.8734
27,41,-127.50,TimedOut,0.8734
27,42,-79.50,TimedOut,0.8734
27,43,-226.60,TimedOut,0.8734
27,44,-197.30,TimedOut,0.8734
27,45,-157.90,TimedOut,0.8734
27,46,-99.60,TimedOut,0.8734
27,47,-206.90,TimedOut,0.8734
27,48,-69.40,TimedOut,0.8734
27,49,-70.20,TimedOut,0.8734
28,0,-110.60,TimedOut,0.8691
28,1,-89.50,TimedOut,0.8691
28,2,-139.90,TimedOut,0.8691
28,3,-127.60,TimedOut,0.8691
28,4,-168.40,TimedOut,0.8691
28,5,-58.70,TimedOut,0.8691
28,6,-107.90,TimedOut,0.8691
28,7,-68.20,TimedOut,0.8691
28,8,-107.70,TimedOut,0.8691
28,9,-60.90,TimedOut,0.8691
28,10,-187.80,TimedOut,0.8691
28,11,-80.30,TimedOut,0.8691
28,12,-108.70,TimedOut,0.8691
28,13,-119.20,TimedOut,0.8691
28,14,-98.90,TimedOut,0.8691
28,15,-117.30,TimedOut,0.8691
28,16,-198.00,TimedOut,0.8691
28,17,-119.10,TimedOut,0.8691
28,18,-78.50,TimedOut,0.8691
28,19,-59.80,TimedOut,0.8691
28,20,-335.70,TimedOut,0.8691
28,21,-59.90,TimedOut,0.8691
28,22,-148.60,TimedOut,0.8691
28,23,-108.30,TimedOut,0.8691
28,24,-99.00,TimedOut,0.8691
28,25,-127.80,TimedOut,0.8691
28,26,-90.70,TimedOut,0.8691
28,27,-89.50,TimedOut,0.8691
28,28,-187.70,TimedOut,0.8691
28,29,-138.30,TimedOut,0.8691
28,30,-126.00,TimedOut,0.8691
28,31,-80.90,TimedOut,0.8691
28,32,-89.60,TimedOut,0.8691
28,33,-365.30,TimedOut,0.8691
28,34,-90.60,TimedOut,0.8691
28,35,-99.90,TimedOut,0.8691
28,36,-78.70,TimedOut,0.8691
28,37,-68.20,TimedOut,0.8691
28,38,236.70,ReachedGoal,0.8691
28,39,-120.40,TimedOut,0.8691
28,40,-169.30,TimedOut,0.8691
28,41,-128.60,TimedOut,0.8691
